tweet_id,user_name,tweet_text,created_at,location
866,james_photog82,Proud to be Ugandan!,2024-04-06,Uganda
867,paul_kay94,This place has the best coffee.,2024-11-28,Uganda
868,paul_kay42,Visiting a national park today!,2024-08-06,Uganda
869,kevin_trends41,Traffic is terrible!,2024-07-05,Uganda
870,grace_kampala95,What a beautiful day!,2024-07-28,Uganda
871,eliza_blogger92,Amazing cultural vibes.,2024-05-12,Uganda
872,james_photog51,Roads are getting better in my city.,2024-09-03,Uganda
873,grace_kampala37,Traffic is terrible!,2024-08-25,Uganda
874,paul_kay87,Traffic is terrible!,2024-04-19,Uganda
875,eliza_blogger89,Roads are getting better in my city.,2024-07-10,Uganda
876,rose_singer85,Amazing cultural vibes.,2024-08-20,Uganda
877,david_farm9,Amazing cultural vibes.,2024-12-12,Uganda
878,kevin_trends89,Feeling blessed today.,2024-01-27,Uganda
879,john_doe76,Amazing cultural vibes.,2024-04-25,Uganda
880,emma_travels9,Feeling blessed today.,2024-12-02,Uganda
881,grace_kampala51,Proud to be Ugandan!,2024-04-13,Uganda
882,john_doe49,Uganda is so green and peaceful.,2024-04-12,Uganda
883,peter_tech95,Visiting a national park today!,2024-03-05,Uganda
884,paul_kay87,Loving the food here!,2024-03-02,Uganda
885,john_doe86,Roads are getting better in my city.,2024-10-28,Uganda
886,peter_tech5,Traffic is terrible!,2024-09-27,Uganda
887,eliza_blogger45,Enjoying the view of the Nile.,2024-12-18,Uganda
888,uganda_explorer27,The weather is amazing today.,2024-07-02,Uganda
889,david_farm21,What a beautiful day!,2024-02-22,Uganda
890,peter_tech30,The weather is amazing today.,2024-03-21,Uganda
891,eliza_blogger69,Traffic is terrible!,2024-05-03,Uganda
892,uganda_explorer40,Excited about the festival!,2024-07-14,Uganda
893,peter_tech4,Feeling blessed today.,2024-08-18,Uganda
894,uganda_explorer93,Feeling blessed today.,2024-04-21,Uganda
895,emma_travels61,Roads are getting better in my city.,2024-06-17,Uganda
896,lucy_holiday84,What a beautiful day!,2024-11-21,Uganda
897,michael_advent90,This event is wonderful!,2024-04-07,Uganda
898,rose_singer22,This event is wonderful!,2024-11-23,Uganda
899,john_doe40,Excited about the festival!,2024-01-14,Uganda
900,emma_travels31,Proud to be Ugandan!,2024-08-01,Uganda
901,grace_kampala25,The weather is amazing today.,2024-01-03,Uganda
902,michael_advent60,Feeling blessed today.,2024-01-16,Uganda
903,james_photog39,Proud to be Ugandan!,2024-04-20,Uganda
904,eliza_blogger30,Visiting a national park today!,2024-12-02,Uganda
905,nora_foodie100,Uganda is so green and peaceful.,2024-02-02,Uganda
906,john_doe95,What a beautiful day!,2024-05-28,Uganda
907,nora_foodie31,Uganda is so green and peaceful.,2024-06-01,Uganda
908,john_doe38,What a beautiful day!,2024-02-04,Uganda
909,james_photog92,This place has the best coffee.,2024-10-23,Uganda
910,john_doe72,Loving the food here!,2024-01-14,Uganda
911,john_doe72,This event is wonderful!,2024-04-26,Uganda
912,nora_foodie98,Roads are getting better in my city.,2024-07-24,Uganda
913,lucy_holiday91,Loving the food here!,2024-06-23,Uganda
914,susan_writer100,Uganda is so green and peaceful.,2024-10-11,Uganda
915,eliza_blogger51,Traffic is terrible!,2024-05-28,Uganda
916,lucy_holiday74,The sunsets here are breathtaking.,2024-03-07,Uganda
917,paul_kay2,Traffic is terrible!,2024-04-15,Uganda
918,lucy_holiday48,Roads are getting better in my city.,2024-09-17,Uganda
919,lucy_holiday22,Loving the food here!,2024-08-21,Uganda
920,david_farm33,Enjoying the view of the Nile.,2024-09-17,Uganda
921,grace_kampala22,Excited about the festival!,2024-10-11,Uganda
922,john_doe42,Amazing cultural vibes.,2024-12-17,Uganda
923,nora_foodie66,Amazing cultural vibes.,2024-01-19,Uganda
924,james_photog35,Excited about the festival!,2024-12-19,Uganda
925,grace_kampala91,Traffic is terrible!,2024-09-06,Uganda
926,peter_tech32,What a beautiful day!,2024-05-20,Uganda
927,kevin_trends70,Feeling blessed today.,2024-09-17,Uganda
928,john_doe6,This event is wonderful!,2024-01-13,Uganda
929,john_doe71,Loving the food here!,2024-04-10,Uganda
930,david_farm70,Loving the food here!,2024-02-26,Uganda
931,lucy_holiday70,Feeling blessed today.,2024-10-11,Uganda
932,kevin_trends17,Feeling blessed today.,2024-01-08,Uganda
933,rose_singer69,Visiting a national park today!,2024-04-23,Uganda
934,michael_advent68,Visiting a national park today!,2024-11-01,Uganda
935,uganda_explorer22,Loving the food here!,2024-11-27,Uganda
936,rose_singer14,What a beautiful day!,2024-02-24,Uganda
937,susan_writer82,Proud to be Ugandan!,2024-06-19,Uganda
938,kevin_trends37,Feeling blessed today.,2024-09-06,Uganda
939,michael_advent57,Feeling blessed today.,2024-08-15,Uganda
940,rose_singer2,Feeling blessed today.,2024-09-16,Uganda
941,uganda_explorer44,What a beautiful day!,2024-09-27,Uganda
942,susan_writer45,Amazing cultural vibes.,2024-11-21,Uganda
943,james_photog23,Uganda is so green and peaceful.,2024-07-15,Uganda
944,kevin_trends72,Amazing cultural vibes.,2024-06-03,Uganda
945,susan_writer9,Excited about the festival!,2024-04-21,Uganda
946,emma_travels44,This event is wonderful!,2024-12-12,Uganda
947,john_doe2,The sunsets here are breathtaking.,2024-06-20,Uganda
948,lucy_holiday42,The sunsets here are breathtaking.,2024-04-06,Uganda
949,nora_foodie14,Enjoying the view of the Nile.,2024-12-28,Uganda
950,susan_writer89,Feeling blessed today.,2024-06-26,Uganda
951,rose_singer87,Uganda is so green and peaceful.,2024-12-06,Uganda
952,uganda_explorer37,What a beautiful day!,2024-08-16,Uganda
953,james_photog60,What a beautiful day!,2024-07-15,Uganda
954,emma_travels14,Feeling blessed today.,2024-07-18,Uganda
955,lucy_holiday21,Amazing cultural vibes.,2024-10-16,Uganda
956,uganda_explorer21,Amazing cultural vibes.,2024-02-28,Uganda
957,paul_kay21,This event is wonderful!,2024-06-13,Uganda
958,david_farm77,The weather is amazing today.,2024-11-21,Uganda
959,james_photog20,Visiting a national park today!,2024-05-26,Uganda
960,michael_advent71,Visiting a national park today!,2024-08-15,Uganda
961,lucy_holiday51,What a beautiful day!,2024-12-15,Uganda
962,david_farm3,Roads are getting better in my city.,2024-02-07,Uganda
963,kevin_trends40,The sunsets here are breathtaking.,2024-05-19,Uganda
964,susan_writer20,Excited about the festival!,2024-03-25,Uganda
965,john_doe89,Roads are getting better in my city.,2024-04-19,Uganda
966,john_doe45,Traffic is terrible!,2024-07-04,Uganda
967,susan_writer41,Amazing cultural vibes.,2024-10-09,Uganda
968,james_photog47,This place has the best coffee.,2024-02-04,Uganda
969,james_photog55,Visiting a national park today!,2024-03-13,Uganda
970,john_doe63,Excited about the festival!,2024-04-07,Uganda
971,emma_travels64,The weather is amazing today.,2024-06-18,Uganda
972,michael_advent31,Traffic is terrible!,2024-07-25,Uganda
973,paul_kay24,Enjoying the view of the Nile.,2024-08-10,Uganda
974,uganda_explorer65,This event is wonderful!,2024-07-15,Uganda
975,lucy_holiday36,Enjoying the view of the Nile.,2024-09-23,Uganda
976,david_farm89,Excited about the festival!,2024-10-06,Uganda
977,emma_travels59,The sunsets here are breathtaking.,2024-04-25,Uganda
978,david_farm7,Roads are getting better in my city.,2024-07-10,Uganda
979,john_doe22,Loving the food here!,2024-04-20,Uganda
980,james_photog88,Visiting a national park today!,2024-10-11,Uganda
981,kevin_trends34,Amazing cultural vibes.,2024-08-07,Uganda
982,john_doe73,Enjoying the view of the Nile.,2024-11-19,Uganda
983,paul_kay20,This place has the best coffee.,2024-11-25,Uganda
984,rose_singer56,Uganda is so green and peaceful.,2024-01-05,Uganda
985,john_doe84,Visiting a national park today!,2024-06-28,Uganda
986,james_photog14,This event is wonderful!,2024-08-02,Uganda
987,uganda_explorer74,This event is wonderful!,2024-11-15,Uganda
988,susan_writer97,What a beautiful day!,2024-02-18,Uganda
989,peter_tech41,Feeling blessed today.,2024-03-27,Uganda
990,peter_tech57,Feeling blessed today.,2024-11-12,Uganda
991,james_photog30,Proud to be Ugandan!,2024-05-07,Uganda
992,eliza_blogger51,The weather is amazing today.,2024-04-10,Uganda
993,michael_advent52,This place has the best coffee.,2024-11-16,Uganda
994,john_doe5,The sunsets here are breathtaking.,2024-01-21,Uganda
995,rose_singer66,Loving the food here!,2024-07-21,Uganda
996,james_photog62,What a beautiful day!,2024-10-13,Uganda
997,david_farm32,Amazing cultural vibes.,2024-10-02,Uganda
998,nora_foodie17,This event is wonderful!,2024-10-22,Uganda
999,david_farm35,What a beautiful day!,2024-06-05,Uganda
1000,peter_tech97,Amazing cultural vibes.,2024-10-05,Uganda
